Vehicle_ID,Frame_ID,Tot_Frames,Epoch_ms,Local_X,Local_Y,Global_X,Global_Y,Veh_Len,Veh_Wid,Veh_Class,Veh_Velocity,Vehicle_Acc,Lane_ID,Org_Zone,Dest_Zone,Intersection,Section,Direction,Movement,Preceding_Veh,Following_Veh,Spacing,Headway
2,29,1707,1163033200,8.695,235.155,2230541.536,1375765.856,14.0,7.0,2,16.59,-5.03,0,102,214,1,0,2,3,0,0,0.0,0.0
6,5,31,1163030800,-2.673,2072.5660000000003,2230786.8819999998,1377530.554,19.1,6.5,2,27.25,0.0,11,114,213,5,0,4,2,0,0,0.0,0.0
8,8,9,1163031100,-24.211,135.28,2230491.531,1375670.642,14.6,6.8,2,29.49,0.0,2,123,201,0,1,4,1,0,11,0.0,0.0
11,77,1242,1163038000,-9.721,1533.161,2230824.519,1376994.136,15.0,7.0,2,13.62,-1.94,1,120,201,0,4,4,1,0,0,0.0,0.0
13,43,597,1163034600,12.338,231.94799999999998,2230544.437,1375762.4130000002,14.5,7.0,2,20.01,-12.27,0,102,203,1,0,2,3,0,0,0.0,0.0
15,45,1713,1163034800,11.939,33.508,2230519.3219999997,1375566.2769999998,18.0,7.0,2,17.29,0.0,1,101,214,0,1,2,1,2,0,233.92,13.53
17,60,1717,1163036300,13.185,18.734,2230519.819,1375553.2480000001,15.5,7.0,2,25.79,0.0,1,101,214,0,1,2,1,15,0,37.12,1.44
21,88,209,1163039100,23.705,27.500999999999998,2230530.563,1375559.3369999998,18.0,7.0,2,23.83,0.0,2,101,202,0,1,2,1,0,0,0.0,0.0
22,132,27,1163043500,-5.4239999999999995,2056.036,2230786.6890000002,1377513.8169999998,15.4,7.1,2,14.27,4.88,0,115,214,5,0,2,2,0,0,0.0,0.0
24,145,206,1163044800,24.406,34.537,2230531.832,1375566.293,18.0,7.0,2,15.84,0.0,2,101,202,0,1,2,1,21,0,75.9,4.79
25,154,439,1163045700,-23.526999999999997,710.237,2230557.6569999997,1376243.75,16.0,6.5,2,18.98,-4.05,0,122,202,2,0,4,3,0,0,0.0,0.0
27,152,21,1163045500,-14.819,2048.633,2230778.5409999997,1377505.044,14.9,6.8,2,12.33,0.0,1,115,214,5,0,2,2,0,0,0.0,0.0
28,176,968,1163047900,-24.49,707.846,2230556.27,1376241.574,13.0,6.6,2,20.63,0.99,0,122,202,2,0,4,3,0,0,0.0,0.0
29,154,1144,1163045700,9.805,2113.03,2230788.997,1377572.9119999998,3.5,6.5,1,28.15,0.0,1,114,201,0,6,4,1,0,13,0.0,0.0
31,175,24,1163047800,-4.513999999999999,2052.15,2230788.181,1377510.129,16.6,6.9,2,20.18,-1.96,0,115,214,5,0,2,2,0,0,0.0,0.0
33,190,17,1163049300,-23.201,136.222,2230492.614,1375671.499,14.2,6.4,2,11.13,0.0,0,123,201,1,0,4,3,0,0,0.0,0.0
36,202,1395,1163050500,23.022,16.547,2230529.7630000003,1375551.612,16.6,7.0,2,29.97,0.0,2,101,215,0,1,2,1,24,0,75.71,2.53
39,202,1598,1163050500,12.001,16.837,2230518.7430000002,1375551.2880000002,15.0,7.0,2,1.19,0.0,1,101,214,0,1,2,1,17,0,23.75,19.96
42,231,936,1163053400,-20.955,704.882,2230559.1969999997,1376237.995,12.5,6.5,2,18.76,-5.35,0,122,202,2,0,4,3,0,0,0.0,0.0
45,299,57,1163060200,22.127,2076.78,2230810.745,1377538.513,12.1,7.1,2,15.78,0.0,2,113,214,5,0,2,3,0,2,0.0,0.0
49,320,36,1163062300,16.689,2076.578,2230805.372,1377537.42,16.4,7.2,2,19.26,10.02,0,113,214,5,0,2,3,0,0,0.0,0.0
50,290,1573,1163059300,13.683,18.687,2230520.319,1375553.229,16.5,7.0,2,11.25,0.0,1,101,214,0,1,2,1,39,0,49.91,4.44
53,303,1428,1163060600,23.375999999999998,20.28,2230529.9080000003,1375555.3590000002,15.5,7.0,2,22.45,0.0,2,101,214,0,1,2,1,36,0,88.18,3.93
56,344,21,1163064700,24.925,2078.553,2230813.239,1377540.6930000002,13.6,7.5,2,21.69,0.0,2,113,214,5,0,2,3,0,2,0.0,0.0
59,344,1476,1163064700,23.555999999999997,30.997,2230530.6980000003,1375562.834,14.5,7.0,2,22.17,0.0,2,101,214,0,1,2,1,53,0,74.84,3.38
60,351,712,1163065400,15.106,17.799,2230521.789,1375552.4209999999,15.6,7.0,2,24.79,0.0,1,101,206,0,1,2,1,50,0,102.24,4.12
63,374,925,1163067700,12.289000000000001,25.265,2230519.004,1375558.033,19.1,7.0,2,25.54,0.0,1,101,221,0,1,2,1,60,0,29.71,1.16
67,398,18,1163070100,19.198,2075.516,2230808.044,1377536.8159999999,11.8,7.5,2,25.53,0.0,0,113,214,5,0,2,3,0,0,0.0,0.0
70,397,775,1163070000,13.34,24.058000000000003,2230519.954,1375556.745,17.5,7.0,2,27.2,0.0,1,101,212,0,1,2,1,63,0,43.85,1.61
72,446,26,1163074900,7.013,2058.6420000000003,2230798.586,1377518.274,15.9,6.9,2,18.2,-1.7,0,115,214,5,0,2,2,0,0,0.0,0.0
74,468,858,1163077100,3.725,1605.2779999999998,2230837.6769999997,1377066.4419999998,19.5,7.0,2,11.09,11.09,0,112,201,4,0,4,2,0,0,0.0,0.0
75,443,2377,1163074600,22.263,61.47,2230531.877,1375593.312,42.6,7.0,3,12.45,0.0,2,101,214,0,1,2,1,59,0,236.95,19.03
78,457,34,1163076000,-17.878,131.735,2230497.566,1375666.711,15.9,6.7,2,11.47,12.27,2,123,201,0,1,4,1,0,1676,0.0,0.0
83,493,53,1163079600,-1.107,2075.024,2230788.0530000003,1377533.2230000002,18.1,6.5,2,14.86,0.0,11,114,213,5,0,4,2,0,0,0.0,0.0
85,493,1259,1163079600,14.520999999999999,31.616,2230521.7430000002,1375564.1819999998,14.5,7.0,2,48.22,0.0,1,101,214,0,1,2,1,63,0,264.65,5.49
87,499,1018,1163080200,-19.408,2064.011,2230771.653,1377519.539,16.6,6.5,2,20.24,0.0,2,114,201,5,0,4,1,1669,0,342.91,16.94
88,499,1729,1163080200,-14.015,2078.6220000000003,2230774.747,1377534.803,16.5,6.5,2,18.81,0.0,1,114,202,5,0,4,1,1672,0,186.79,9.93
89,505,1273,1163080800,12.687999999999999,18.781,2230519.32,1375553.267,16.5,7.0,2,51.3,0.0,1,101,214,0,1,2,1,85,0,67.83,1.32
92,528,31,1163083100,-1.639,2073.788,2230787.716,1377531.92,15.5,6.5,2,11.36,0.0,11,114,213,5,0,4,2,0,0,0.0,0.0
93,528,1720,1163083100,-13.075999999999999,2076.346,2230776.023,1377532.698,17.1,6.5,2,15.72,0.0,1,114,201,5,0,4,1,1672,0,302.27,19.23
94,564,983,1163086700,-20.895,2064.551,2230770.101,1377519.845,18.6,6.5,2,26.37,0.0,2,114,223,5,0,4,1,87,0,213.59,8.1
95,577,2191,1163088000,14.37,20.631,2230520.8959999997,1375555.208,18.0,7.0,2,36.16,0.0,1,101,214,0,1,2,1,89,0,298.13,8.24
96,579,28,1163088200,6.267,2039.28,2230800.809,1377499.0280000002,38.2,8.0,3,16.92,0.0,11,114,213,5,0,4,2,0,0,0.0,0.0
103,610,230,1163091300,24.000999999999998,1648.237,2230857.313,1377109.5680000002,14.3,7.2,2,12.28,-3.76,0,112,214,4,0,2,3,0,0,0.0,0.0
107,704,934,1163100700,-15.263,1176.65,2230790.128,1376649.4430000002,12.2,6.7,2,20.92,-8.77,0,121,201,3,0,4,3,0,0,0.0,0.0
114,627,949,1163093000,-21.500999999999998,2060.565,2230770.1119999997,1377515.814,15.1,6.5,2,46.52,0.0,2,114,201,5,0,4,1,94,0,197.9,4.25
115,635,153,1163093800,0.619,225.396,2230531.8540000003,1375757.345,15.1,6.8,2,21.13,8.42,0,123,222,1,0,2,2,0,0,0.0,0.0
116,632,123,1163093500,-13.209000000000001,2071.348,2230776.656,1377527.7380000001,17.6,6.5,2,45.39,0.0,1,114,212,5,0,4,1,93,0,344.69,7.59
118,647,1917,1163095000,-14.431,2071.7929999999997,2230775.38,1377527.991,15.6,7.0,2,45.09,0.0,1,114,202,5,0,4,1,93,0,411.2,9.12
119,682,1211,1163098500,1.337,222.63099999999997,2230532.076,1375754.501,16.7,6.7,2,22.76,-4.95,0,123,214,1,0,2,2,0,0,0.0,0.0
123,677,125,1163098000,12.277999999999999,1230.869,2230836.425,1376688.5119999999,12.3,7.2,2,16.73,0.0,1,111,220,3,0,2,3,0,0,0.0,0.0
124,698,1568,1163100100,-12.884,2064.8360000000002,2230777.974,1377521.3530000001,20.0,6.5,2,37.79,0.0,1,114,201,5,0,4,1,118,0,231.88,6.14
131,740,185,1163104300,-4.261,2017.8470000000002,2230793.685,1377476.236,23.5,7.0,2,37.85,0.0,2,115,212,5,0,4,3,0,0,0.0,0.0
133,754,20,1163105700,-31.506,2066.8320000000003,2230759.265,1377520.476,28.1,7.0,3,14.59,0.0,2,114,215,5,0,4,3,114,0,603.67,41.38
134,760,1562,1163106300,-12.220999999999998,2061.567,2230779.129,1377518.2240000002,16.0,7.0,2,38.02,0.0,1,114,201,5,0,4,1,131,0,116.37,3.06
142,817,1118,1163112000,9.442,228.696,2230540.97,1375759.0769999998,16.0,8.5,2,10.75,-11.33,0,102,214,1,0,2,3,0,0,0.0,0.0
143,782,810,1163108500,-10.515999999999998,2050.519,2230782.504,1377507.5659999999,19.0,7.0,2,45.44,0.0,1,114,201,5,0,4,1,134,0,72.44,1.59
144,783,899,1163108600,-22.851,2056.85,2230769.346,1377511.936,18.5,7.0,2,28.38,0.0,2,115,223,5,0,4,3,0,0,0.0,0.0
146,792,1539,1163109500,-11.789000000000001,2060.92,2230779.655,1377517.65,17.5,6.0,2,43.82,0.0,1,114,201,5,0,4,1,134,0,117.3,2.68
154,806,1773,1163110900,-11.668,2063.553,2230779.372,1377520.271,18.5,7.0,2,38.87,0.0,1,114,202,5,0,4,1,134,0,173.7,4.47
156,826,31,1163112900,3.1,150.89,2230521.214,1375683.5380000002,18.0,8.5,2,18.33,-1.03,0,102,201,1,0,4,2,0,0,0.0,0.0
157,834,38,1163113700,6.596,164.278,2230527.002,1375696.096,18.7,8.0,2,19.01,-1.59,0,102,201,1,0,4,2,0,0,0.0,0.0
158,821,916,1163112400,-21.545,2068.2129999999997,2230768.898,1377523.365,16.5,7.0,2,25.75,0.0,2,114,223,5,0,4,1,144,0,141.2,5.48
160,920,1465,1163122300,-5.132000000000001,1525.239,2230829.108,1376986.2140000002,16.0,7.0,2,21.98,-0.96,1,120,201,0,4,4,1,124,146,104.81,4.77
163,857,38,1163116000,11.614,165.796,2230532.2090000003,1375696.7,16.0,8.5,2,24.22,-10.3,0,102,201,1,0,4,2,0,0,0.0,0.0
165,856,150,1163115900,19.673,1652.848,2230852.798,1377114.486,16.0,7.0,2,13.02,3.3,2,112,214,0,5,2,1,0,2,0.0,0.0
166,868,782,1163117100,13.775,228.355,2230545.319,1375757.9230000002,16.0,8.5,2,12.81,-6.47,0,102,222,1,0,2,3,0,0,0.0,0.0
169,868,42,1163117100,4.063,703.752,2230583.583,1376232.295,16.0,7.0,2,19.82,0.0,1,103,222,2,0,2,1,0,0,0.0,0.0
170,895,1831,1163119800,12.964,228.597,2230544.484,1375758.321,16.0,8.5,2,18.11,-6.82,0,102,214,1,0,2,3,0,0,0.0,0.0
172,891,1471,1163119400,-12.49,2070.17,2230777.547,1377526.6840000001,19.0,7.0,2,37.91,0.0,1,114,201,5,0,4,1,154,0,312.38,8.24
176,897,47,1163120000,14.34,690.2410000000001,2230591.201,1376217.125,18.1,8.5,2,17.36,0.0,1,103,222,2,0,2,1,0,0,0.0,0.0
177,925,1815,1163122800,11.874,228.153,2230543.386,1375758.105,16.0,8.5,2,15.64,-12.27,0,102,214,1,0,2,3,0,0,0.0,0.0
183,926,19,1163122900,-16.775,126.704,2230498.247,1375661.475,16.0,8.5,2,20.51,-6.52,2,123,201,0,1,4,1,0,11,0.0,0.0
186,959,1223,1163126200,-28.331,708.081,2230552.536,1376242.501,16.6,7.0,2,16.05,-4.7,0,122,202,2,0,4,3,0,0,0.0,0.0
187,943,1441,1163124600,-12.167,2063.567,2230778.876,1377520.208,16.0,7.0,2,35.87,0.0,1,114,201,5,0,4,1,172,0,205.83,5.74
188,957,351,1163126000,-13.505999999999998,2069.605,2230776.629,1377525.97,20.0,7.0,2,34.9,0.0,1,114,212,5,0,4,1,172,0,267.64,7.67
192,976,1268,1163127900,-24.596,2066.401,2230766.16,1377521.1069999998,18.5,7.0,2,33.66,0.0,2,114,201,5,0,4,1,144,0,544.07,16.16
193,983,39,1163128600,-2.439,2071.903,2230787.214,1377529.935,18.5,7.0,2,23.58,0.0,11,114,213,5,0,4,2,0,0,0.0,0.0
194,1054,1189,1163135700,-28.774,709.8330000000001,2230552.426,1376244.322,20.6,8.0,2,13.2,10.14,0,122,202,2,0,4,3,0,0,0.0,0.0
196,1002,35,1163130500,-4.942,2071.876,2230784.745,1377529.525,18.0,7.0,2,24.98,0.0,11,114,213,5,0,4,2,0,0,0.0,0.0
197,1003,42,1163130600,9.371,696.2719999999999,2230587.426,1376223.967,16.0,6.0,2,19.03,0.0,1,103,222,2,0,2,1,0,0,0.0,0.0
198,1011,1579,1163131400,-6.202999999999999,1660.356,2230826.6980000003,1377121.0569999998,16.0,7.0,2,21.74,0.0,1,118,202,0,5,4,1,0,0,0.0,0.0
200,1060,1712,1163136300,2.674,200.99599999999998,2230529.59,1375732.939,16.5,8.5,2,10.47,-1.08,0,123,214,1,0,2,2,0,0,0.0,0.0
205,1073,22,1163137600,-3.0180000000000002,2057.085,2230788.9069999997,1377515.216,16.2,7.0,2,19.97,-1.86,0,115,214,5,0,2,2,0,0,0.0,0.0
209,1075,993,1163137800,-12.602,1663.6960000000001,2230820.165,1377124.128,16.0,7.0,2,17.18,0.0,1,118,223,0,5,4,1,0,0,0.0,0.0
210,1091,23,1163139400,-5.325,2051.109,2230787.544,1377508.946,16.0,7.0,2,17.11,-5.7,0,115,214,5,0,2,2,0,0,0.0,0.0
214,1142,1055,1163144500,-27.276999999999997,706.061,2230553.2,1376240.3190000001,16.0,7.0,2,17.23,-5.34,0,122,202,2,0,4,3,0,0,0.0,0.0
220,1218,604,1163152100,6.657,1570.399,2230840.879,1377031.015,13.0,7.0,2,35.31,11.37,11,120,214,0,4,2,1,36,0,272.71,7.72
222,1210,464,1163151300,12.46,92.01700000000001,2230524.579,1375624.552,27.0,7.0,3,9.91,0.0,1,101,222,0,1,2,1,170,0,500.19,50.47
224,1216,61,1163151900,22.605,76.998,2230533.475,1375608.761,20.0,7.0,2,10.46,0.0,2,101,202,0,1,2,1,200,0,507.5,48.52
225,1241,983,1163154400,-30.608,712.373,2230551.116,1376247.291,15.5,7.0,2,18.49,10.24,0,122,202,2,0,4,3,0,0,0.0,0.0
227,1241,601,1163154400,16.745,693.807,2230594.221,1376220.188,16.3,7.0,2,17.36,0.0,1,103,214,2,0,2,3,0,0,0.0,0.0
231,1319,50,1163162200,-20.811999999999998,131.986,2230494.653,1375667.086,13.5,8.0,2,8.52,-1.07,2,123,201,0,1,4,1,0,94,0.0,0.0
234,1300,49,1163160300,3.272,131.569,2230518.624,1375664.718,22.0,7.0,2,5.0,0.0,11,101,223,0,1,2,1,0,0,0.0,0.0
236,1331,35,1163163400,3.9189999999999996,128.173,2230518.994,1375661.281,22.0,7.0,2,15.56,0.0,11,101,223,0,1,2,1,0,0,0.0,0.0
237,1358,27,1163166100,21.965999999999998,2065.303,2230812.3419999997,1377527.1469999999,13.0,7.0,2,22.64,0.0,0,113,214,5,0,2,3,0,0,0.0,0.0
239,1367,1347,1163167000,10.074,167.15099999999998,2230530.934,1375698.321,33.0,7.0,3,41.94,0.0,3,102,214,1,0,2,3,0,0,0.0,0.0
240,1381,1160,1163168400,13.383,82.039,2230524.691,1375614.532,24.0,7.0,2,40.94,0.0,1,101,215,0,1,2,1,222,0,420.16,10.26
242,1419,34,1163172200,-22.245,129.25799999999998,2230492.999,1375664.425,16.0,8.5,2,13.19,-2.78,2,123,201,0,1,4,1,0,87,0.0,0.0
245,1411,873,1163171400,13.862,82.47,2230525.204,1375614.9230000002,21.5,7.0,2,37.8,0.0,1,101,221,0,1,2,1,239,0,261.89,6.93
246,1435,28,1163173800,-4.553999999999999,2049.756,2230788.509,1377507.747,11.0,7.0,2,15.69,-1.91,0,115,214,5,0,2,2,0,0,0.0,0.0
247,1431,1331,1163173400,15.775,84.515,2230527.276,1375616.8059999999,26.0,7.0,3,40.5,0.0,1,101,214,0,1,2,1,240,0,196.94,4.86
249,1614,803,1163191700,-26.125,707.492,2230554.595,1376241.509,16.6,7.0,2,11.07,-3.14,0,122,223,2,0,4,3,0,0,0.0,0.0
250,1449,173,1163175200,0.774,1712.2920000000001,2230831.397,1377173.2519999999,19.2,7.0,2,14.2,0.0,11,118,215,0,5,2,1,0,0,0.0,0.0
251,1500,360,1163180300,25.331,1807.0870000000002,2230848.097,1377269.996,15.1,7.0,2,8.62,-1.28,2,116,214,0,5,2,1,220,227,61.59,7.14
252,1469,1350,1163177200,22.555,90.008,2230534.478,1375621.7319999998,21.0,6.0,2,47.92,0.0,2,101,213,0,1,2,1,1708,0,422.05,8.81
253,1514,1329,1163181700,16.37,93.986,2230528.636,1375626.198,26.6,7.0,3,48.34,0.0,1,101,214,0,1,2,1,247,0,276.91,5.73
254,1534,769,1163183700,14.682,98.523,2230527.321,1375630.8569999998,22.0,7.0,2,50.11,0.0,1,101,221,0,1,2,1,247,0,330.8,6.6
255,1607,1714,1163191000,-7.417000000000001,1508.306,2230826.599,1376969.399,16.0,7.0,2,16.14,-0.88,1,120,201,0,4,4,1,1709,0,102.71,6.36
256,1552,2143,1163185500,14.394,93.59,2230526.634,1375625.9630000002,23.0,7.0,2,23.53,0.0,1,101,214,0,1,2,1,247,0,372.06,15.81
258,1617,31,1163192000,0.42700000000000005,2065.774,2230790.984,1377524.3159999999,19.2,7.0,2,26.54,0.0,11,114,213,5,0,4,2,0,0,0.0,0.0
259,1634,64,1163193700,23.383000000000003,94.04700000000001,2230535.631,1375625.6909999999,22.0,7.0,2,23.14,0.0,2,101,202,0,1,2,1,252,0,533.74,23.07
261,1678,1235,1163198100,9.922,217.96900000000002,2230539.703,1375748.333,16.0,8.5,2,17.38,11.2,0,123,214,1,0,2,2,0,0,0.0,0.0
262,1654,1240,1163195700,23.883000000000003,94.068,2230536.131,1375625.6709999999,20.0,7.0,2,16.92,0.0,2,101,214,0,1,2,1,259,0,39.35,2.33
263,1666,1617,1163196900,-12.265999999999998,2068.8160000000003,2230777.975,1377525.38,19.1,6.5,2,20.7,0.0,1,114,201,5,0,4,1,255,0,684.05,33.05
265,1702,238,1163200500,13.965,215.125,2230543.3219999997,1375744.8269999998,16.6,8.5,2,20.27,8.32,0,123,203,1,0,2,2,0,0,0.0,0.0
266,1690,446,1163199300,-9.425,2068.159,2230780.883,1377525.166,15.0,6.5,2,28.12,0.0,1,114,206,5,0,4,1,255,0,741.03,26.35
267,1699,415,1163200200,4.371,82.06700000000001,2230515.711,1375615.29,21.5,7.0,2,19.29,0.0,11,101,223,0,1,2,1,0,0,0.0,0.0
268,2107,440,1163241000,-26.09,710.625,2230555.207,1376244.592,16.8,7.0,2,15.45,-1.27,0,122,203,2,0,4,1,0,0,0.0,0.0
269,1710,868,1163201300,-22.557,2067.7039999999997,2230767.976,1377522.707,21.0,6.0,2,24.93,0.0,2,114,201,5,0,4,1,249,0,1588.91,63.73
270,1711,823,1163201400,-13.203,2071.598,2230776.624,1377527.986,17.0,5.5,2,30.46,0.0,1,114,223,5,0,4,1,263,0,132.31,4.34
271,1714,529,1163201700,23.996,85.495,2230535.549,1375617.1169999999,23.0,6.5,2,18.88,0.0,2,101,202,0,1,2,1,262,0,55.04,2.92
273,1739,17,1163204200,-19.791,122.90100000000001,2230494.935,1375657.946,14.0,8.5,2,23.67,-4.63,2,123,201,0,1,4,1,0,192,0.0,0.0
275,1743,1563,1163204600,-12.239,2070.161,2230777.796,1377526.7140000002,18.0,6.5,2,24.11,0.0,1,114,201,5,0,4,1,270,0,124.02,5.14
280,1777,393,1163208000,-10.289000000000001,2059.015,2230781.429,1377515.997,15.0,7.0,2,25.95,0.0,1,114,206,5,0,4,1,275,0,90.07,3.47
281,1777,135,1163208000,-2.01,2069.297,2230788.037,1377527.425,18.0,7.0,2,4.14,0.0,11,114,213,5,0,4,2,0,0,0.0,0.0
284,1787,656,1163209000,-22.513,2069.078,2230767.809,1377524.071,19.6,7.0,2,20.15,0.0,2,114,222,5,0,4,1,269,0,312.09,15.49
290,1815,1424,1163211800,-21.704,2062.117,2230769.674,1377517.3159999999,17.0,7.0,2,21.34,0.0,2,114,223,5,0,4,1,270,0,514.22,24.1
292,1816,201,1163211900,-12.599,2065.847,2230778.101,1377522.395,15.0,7.0,2,24.93,0.0,1,114,210,5,0,4,1,280,0,130.2,5.22
296,1840,1449,1163214300,-13.128,2064.996,2230777.708,1377521.4730000002,18.0,7.0,2,34.75,0.0,1,114,223,5,0,4,1,280,0,217.51,6.26
299,1853,157,1163215600,-11.564,2065.2889999999998,2230779.2090000003,1377522.0019999999,16.0,7.0,2,30.92,0.0,1,114,212,5,0,4,1,292,0,110.02,3.56
307,2025,1018,1163232800,7.954,196.229,2230533.951,1375727.32,18.0,8.5,2,2.27,-0.09,0,123,214,1,0,2,2,0,0,0.0,0.0
308,1900,1237,1163220300,-10.14,2063.5789999999997,2230780.878,1377520.53,20.2,7.0,2,21.2,0.0,1,114,202,5,0,4,1,299,0,156.96,7.4
309,1905,29,1163220800,0.467,2063.255,2230791.409,1377521.833,19.8,7.0,2,19.79,0.0,11,114,213,5,0,4,2,0,0,0.0,0.0
310,1910,1430,1163221300,-23.384,2074.265,2230766.155,1377529.064,16.5,7.0,2,17.52,0.0,2,114,201,5,0,4,1,290,0,276.19,15.76
311,1919,25,1163222200,-2.38,2070.104,2230787.548,1377528.166,16.0,7.0,2,26.97,0.0,11,114,213,5,0,4,2,0,0,0.0,0.0
313,1942,24,1163224500,3.438,2055.2889999999998,2230795.5640000002,1377514.415,15.0,7.0,2,26.18,0.0,11,114,213,5,0,4,2,0,0,0.0,0.0
315,1943,1328,1163224600,-11.138,2060.25,2230780.401,1377517.0880000002,15.0,7.0,2,35.37,0.0,1,114,223,5,0,4,1,308,0,107.12,3.03
316,1943,18,1163224600,-26.665,2073.209,2230763.074,1377527.5180000002,16.0,6.5,2,21.85,0.0,2,114,215,5,0,4,3,290,0,384.69,17.61
318,1961,1198,1163226400,-12.940999999999999,2071.1929999999998,2230776.945,1377527.626,17.6,7.0,2,32.36,0.0,1,114,202,5,0,4,1,308,0,172.32,5.33
319,1977,21,1163228000,-24.482,128.708,2230490.7290000003,1375664.112,14.0,8.0,2,19.73,-9.9,2,123,201,0,1,4,1,0,192,0.0,0.0
320,1976,1351,1163227900,-14.627,2065.133,2230776.206,1377521.38,15.0,7.0,2,34.98,0.0,1,114,201,5,0,4,1,315,0,117.37,3.36
321,1976,6,1163227900,-29.971999999999998,2069.97,2230760.301,1377523.812,17.7,6.0,2,0.0,0.0,2,114,215,5,0,4,3,310,0,0.0,0.0
323,1983,23,1163228600,9.305,2055.827,2230801.28,1377515.845,29.3,8.0,3,25.66,0.0,11,114,213,5,0,4,2,0,0,0.0,0.0
329,2012,11,1163231500,15.325,2029.713,2230811.225,1377490.96,17.4,7.0,2,25.83,0.0,2,115,213,5,0,4,1,0,0,0.0,0.0
330,2012,26,1163231500,5.162999999999999,2054.991,2230797.3140000002,1377514.385,17.3,7.0,2,21.83,0.0,11,114,213,5,0,4,2,0,0,0.0,0.0
332,2013,37,1163231600,10.800999999999998,697.318,2230589.023,1376224.7319999998,13.0,7.0,2,22.81,0.0,1,103,222,2,0,2,1,0,0,0.0,0.0
334,2016,1741,1163231900,11.849,71.038,2230522.2709999997,1375603.6909999999,18.5,7.0,2,0.0,0.0,1,101,214,0,1,2,1,1689,0,35.01,9999.99
335,2016,274,1163231900,23.679000000000002,75.292,2230534.4069999997,1375606.9740000002,14.6,7.0,2,4.24,0.0,2,101,202,0,1,2,1,271,0,43.21,10.19
336,2145,1300,1163244800,-8.721,1528.82,2230825.519,1376989.795,15.5,7.0,2,14.38,-5.09,1,120,223,0,4,4,1,318,0,96.35,6.7
337,2061,844,1163236400,9.482999999999999,206.665,2230537.288,1375737.323,14.0,8.0,2,17.77,-4.35,0,123,214,1,0,2,2,0,0,0.0,0.0
339,2083,29,1163238600,-2.657,2055.083,2230789.5730000003,1377513.275,17.9,7.0,2,19.01,-3.28,0,115,214,5,0,2,2,0,0,0.0,0.0
340,2074,10,1163237700,1.72,73.861,2230512.404,1375607.325,17.5,7.0,2,10.99,0.0,11,101,201,0,1,2,1,267,0,49.56,4.51
342,2102,24,1163240500,-1.68,2053.385,2230790.794,1377511.7759999998,14.7,7.0,2,20.25,-3.13,0,115,214,5,0,2,2,0,0,0.0,0.0
343,2125,24,1163242800,-3.1310000000000002,2058.496,2230788.582,1377516.58,11.0,7.0,2,20.79,-1.43,0,115,214,5,0,2,2,0,0,0.0,0.0
344,2112,31,1163241500,1.9180000000000001,128.168,2230516.999,1375661.438,16.5,7.0,2,22.71,0.0,11,101,223,0,1,2,1,0,0,0.0,0.0
345,2195,375,1163249800,-6.746,1988.401,2230795.692,1377447.031,15.0,7.0,2,29.92,12.27,0,115,221,5,0,4,3,0,0,0.0,0.0
346,2164,31,1163246700,1.9040000000000001,2047.668,2230795.215,1377506.646,11.0,7.0,2,17.29,-3.92,0,115,214,5,0,2,2,0,0,0.0,0.0
347,2168,1547,1163247100,23.093000000000004,65.509,2230533.031,1375597.27,19.5,7.0,2,0.0,0.0,2,101,214,0,1,2,1,335,0,26.79,9999.99
349,2236,1186,1163253900,-10.627,1984.736,2230792.462,1377442.5259999998,13.0,7.0,2,20.32,2.87,0,115,201,0,5,4,1,0,0,0.0,0.0
